,Update/policy_loss,Update/value_loss,Update/entropy,Update/approx_kl,step
0,-0.003989764760869245,17197.33318074544,1.4390193708240986,0.0034108352847397327,2048
1,-0.00707541176234372,17081.900950113934,1.4682805972794692,0.007340842392295599,2048
2,-0.007700046310977389,16956.585825602215,1.4878231845796108,0.009635099209845066,2048
3,-0.008266616341037055,16886.96700032552,1.496674094349146,0.01169800665229559,2048
4,-0.007834259148997566,16822.32725016276,1.5039965597291787,0.013795465230941772,2048
5,-0.007995790161658078,16772.20166015625,1.505194762100776,0.01320036593824625,2048
6,-0.008604957663919777,16728.30352783203,1.5050666878620784,0.013232814148068428,2048
7,-0.008981620252598077,16685.168314615887,1.505207267900308,0.014097584411501884,2048
8,-0.008817112175165676,16643.210357666016,1.5112533047795296,0.014044542796909809,2048
9,-0.009041789172139639,16579.269805908203,1.5121752222379048,0.013829178176820278,2048
10,-0.009606942650862038,16538.716033935547,1.5111700110137463,0.014129401184618473,2048
11,-0.009376792615512386,16500.520497639973,1.5098949447274208,0.012255964800715446,2048
12,-0.010022346357194086,16463.829345703125,1.5059285660584767,0.013734852895140648,2048
13,-0.01045946489709119,16418.66668701172,1.5043686429659526,0.012752431444823742,2048
14,-0.009979792792970935,16381.548370361328,1.5075460138420265,0.014178255572915077,2048
15,-0.010088023749024918,16344.231577555338,1.511976843078931,0.014499856159090996,2048
16,-0.009875583239287758,16306.51089477539,1.510870072990656,0.01422126591205597,2048
17,-0.01051003187118719,16267.098307291666,1.50531026845177,0.014920352026820183,2048
18,-0.0031102935560435676,8163.507522583008,1.5280865045885246,0.0030833969358354807,4096
19,-0.005904292270618801,8139.925120035808,1.5478108872969945,0.0063057877123355865,4096
20,-0.005678046999188761,8114.073557535808,1.5535810589790344,0.0063397265039384365,4096
21,-0.007351181557169184,8091.539245605469,1.5539109446108341,0.007138432934880257,4096
22,-0.008543818548787385,8068.890396118164,1.5485655677815278,0.005700238049030304,4096
23,-0.00878551024167488,8044.42594909668,1.550567600876093,0.006572843063622713,4096
24,-0.008443608462888127,8020.370630900065,1.555828768759966,0.0075235795229673386,4096
25,-0.008818737153584758,7997.547876993815,1.558377659569184,0.005485843867063522,4096
26,-0.009404091183872273,7974.25385538737,1.5556714944541454,0.010949122719466686,4096
27,-0.009008387627545744,7953.371505737305,1.564777345707019,0.009097925387322903,4096
28,-0.009416717366548255,7931.047393798828,1.5646164479355018,0.007684336043894291,4096
29,-0.010117467609234154,7908.901138305664,1.5595857091248035,0.009162108413875103,4096
30,-0.010122113899948696,7882.6247965494795,1.5561125924189885,0.007187046110630035,4096
31,-0.010264846011220167,7857.533457438151,1.5541858784854412,0.008561370894312859,4096
32,-0.009759240715842074,7835.523620605469,1.5541939437389374,0.008483505807816982,4096
33,-0.010375103069236502,7809.191558837891,1.5560738071799278,0.00733419694006443,4096
34,-0.010823905351571739,7787.930348714192,1.5543853553632896,0.008575977757573128,4096
35,-0.011292368299715841,7764.293584187825,1.5507988892495632,0.008381957188248634,4096
36,-0.002924026300509771,12077.313771565756,1.5758812266091506,0.0036819358356297016,6144
37,-0.004195560604178657,11997.96592203776,1.6016364321112633,0.005925360601395369,6144
38,-0.004555954529981439,11947.446258544922,1.6081999403735001,0.005271014757454395,6144
39,-0.005506300212194522,11896.872578938803,1.609042755017678,0.005155375227332115,6144
40,-0.005829130260584255,11865.967529296875,1.6093601658940315,0.00546004343777895,6144
41,-0.006122466884941484,11833.742492675781,1.6081615773340066,0.0060523319989442825,6144
42,-0.006282622353561844,11802.889465332031,1.6091651879251003,0.005082989111542702,6144
43,-0.007271655587828718,11772.768208821615,1.6078973698119323,0.005795514676719904,6144
44,-0.007985931064467877,11744.367980957031,1.6074688918888569,0.006203313358128071,6144
45,-0.0075290752574801445,11713.221262613932,1.6105202846229076,0.007254849653691053,6144
46,-0.007620872784173116,11682.307342529297,1.6167112415035565,0.009985429234802723,6144
47,-0.007255702114586408,11652.547637939453,1.6189504253367584,0.00983236450701952,6144
48,-0.008166573543955261,11620.735748291016,1.6152660834292571,0.008282983675599098,6144
49,-0.00909484721099337,11592.407572428385,1.6142145382861297,0.008425867184996605,6144
50,-0.009942274172014246,11563.876607259115,1.610951525469621,0.007850352674722672,6144
51,-0.009739698415311674,11536.202321370443,1.6087594454487164,0.009915150701999664,6144
52,-0.009082728967769071,11506.028391520182,1.6158630587160587,0.01377949584275484,6144
53,-0.008699431782588363,11475.241984049479,1.6238396416107814,0.012792471796274185,6144
54,-0.0025162929474997022,12855.242126464844,1.6361764234801133,0.00600074278190732,8192
55,-0.006805581855587661,12829.305297851562,1.6473561537762482,0.006755762733519077,8192
56,-0.007345682116768633,12796.362660725912,1.6549318544566631,0.0074308766052126884,8192
57,-0.006135319291691606,12768.369791666666,1.6711697081724803,0.009306284599006176,8192
58,-0.007054600520253492,12741.539143880209,1.6746228970587254,0.012695140205323696,8192
59,-0.0065572416739693535,12710.341674804688,1.6781130470335484,0.011756837368011475,8192
60,-0.006818197240742545,12680.12553914388,1.6755199618637562,0.014214346185326576,8192
61,-0.0071690237188401324,12651.869618733725,1.6809415966272354,0.013046136125922203,8192
62,-0.007659297201219791,12624.044759114584,1.6770238652825356,0.011484511196613312,8192
