,Update/policy_loss,Update/value_loss,Update/entropy,Update/approx_kl,step
0,-0.00016497212995603247,38.576997560494156,0.6930855275357811,0.21327872574329376,1030
1,-0.0004444506598039738,33.35589774148267,0.6930826144311034,0.21267899870872498,1030
2,-0.0004612209582791745,31.209909392755876,0.6931085829595918,0.21261723339557648,1030
3,-0.0002490213656237403,38.40666284231306,0.6930949803694938,0.21260707080364227,2060
4,-0.0003072096156951004,36.39061373472214,0.6931051849161537,0.21279747784137726,2060
5,-0.0005002569484081372,34.5369664160806,0.6930907056169603,0.21264004707336426,2060
6,-0.00024462937042840475,39.113263372078684,0.6930307375574575,0.21293306350708008,3090
7,-0.0005007363693083374,37.58033106584572,0.6930426937862507,0.21276117861270905,3090
8,-0.0006768917755305188,35.744273180268635,0.6930592060089111,0.21285630762577057,3090
9,-0.0005555406520233571,30.34015596289079,0.6929267367112983,0.2129560112953186,4120
10,-0.00011413233372771624,28.731987738204232,0.6929116254871331,0.21334093809127808,4120
11,-0.000567086547323801,27.280652922623364,0.692942508794729,0.2130066156387329,4120
12,-0.00043950911647486457,27.01704810429545,0.6927890430376368,0.21367476880550385,5150
13,-0.0006601191645723235,25.842194064728265,0.6928854978200302,0.21288666129112244,5150
14,-0.0006645281066738286,24.813748595784013,0.692810553948856,0.21321380138397217,5150
15,-0.0002931842435766192,24.87613487214718,0.6927479198835429,0.21291932463645935,6180
16,-0.0003806546995036521,23.74004408673754,0.6928225987165877,0.21291334927082062,6180
17,-0.00018416629037232074,22.666674999574436,0.6927073337499378,0.2129703313112259,6180
18,-0.0005290525133531649,24.25838506800457,0.6928108866932323,0.2125895619392395,7210
19,-0.0006051109018690377,22.97717512695535,0.6928894820722561,0.21287012100219727,7210
20,-0.0004585118991440361,21.969794931920987,0.6928943453483212,0.2130945473909378,7210
21,-0.0007883844653017891,20.748611869163884,0.6927750666164657,0.21306440234184265,8240
22,-0.0008570154206556024,19.91472133270745,0.6928203267958558,0.21300891041755676,8240
23,-0.0007482705325864762,19.317505836486816,0.692842676801589,0.21296292543411255,8240
24,-0.0004394938445930342,21.951649960094286,0.6928039685036372,0.21311792731285095,9270
25,-0.0005733806479414834,21.09052461689537,0.6927887519586433,0.21293076872825623,9270
26,-0.0006126853189819936,20.244471107256935,0.6928329971230146,0.21285046637058258,9270
27,-0.00016300105806259276,19.972026626172575,0.6927906390532707,0.21287795901298523,10300
28,-0.00048790876391949586,19.45834964730786,0.692731355579154,0.21242184937000275,10300
29,-0.0005705407266821532,18.76294802093101,0.6928341550734437,0.21285726130008698,10300
30,-0.0007447567225876943,23.28996227406761,0.6928893009435784,0.21255788207054138,11330
31,-0.0009238692475211563,22.584076972117703,0.6928967920321862,0.2127995491027832,11330
32,-0.001137768198708886,21.619051650998372,0.6928637311296556,0.21270211040973663,11330
33,-0.0008423968751743001,25.080767481072435,0.6928733350003807,0.2128697782754898,12360
34,-0.0009016283851080727,24.325302658729182,0.6928816321984078,0.21295438706874847,12360
35,-0.0009731484161129276,23.470408613241993,0.6928883177562825,0.21282196044921875,12360
36,-0.0007711927162356747,22.888459666261394,0.692860118972445,0.212893545627594,13390
37,-0.0005737186219651723,22.45187942032675,0.6928916203165517,0.212972491979599,13390
38,-0.0008683314601194512,21.93948525826908,0.6928702181982762,0.21294577419757843,13390
39,-0.0007548716339707663,20.53134584918763,0.6928798695212429,0.21295993030071259,14420
40,-0.00013272565997485974,20.20153624094227,0.6928865568151752,0.2129518687725067,14420
41,-0.0005862232008315984,19.795694737179765,0.6928648080640626,0.2129059135913849,14420
42,-0.0006994802066242522,23.567185230191473,0.6928303073910833,0.21222582459449768,15450
43,-0.0002021934787372073,23.120080761394455,0.692819798455655,0.2125144898891449,15450
44,-0.0005498914798558916,22.431071688610952,0.6929041841655101,0.2124137282371521,15450
45,-0.0009132969109522342,20.474681174002804,0.6927766811500475,0.21330834925174713,16480
46,-0.0008437838179321544,20.18293107279296,0.6926682435193108,0.21362563967704773,16480
47,5.249836757887625e-05,19.88135357548311,0.6925922852118038,0.21328343451023102,16480
48,3.570266908884627e-05,20.41353384499411,0.6926379354254714,0.2132292091846466,17510
49,-0.0004478028310842595,20.372234094490125,0.6926134292361805,0.21272730827331543,17510
50,-0.0008445189117444951,20.315219305094008,0.6926976725893114,0.2130974382162094,17510
51,-0.0010247848356070303,25.69034321909969,0.6926671816307364,0.21292197704315186,18540
52,-0.0009008042722854547,25.635959578370585,0.6926516057218163,0.21311721205711365,18540
53,-0.0010880545901758507,25.362528236166945,0.6926545512329028,0.21315617859363556,18540
54,-0.0010611573827579545,30.594698514753176,0.6927527953120112,0.2127601057291031,19570
55,-0.0009683068532008425,30.135855018658546,0.6927640808438792,0.2126259058713913,19570
56,-0.0010669813708976382,29.55990354463603,0.692774750075294,0.2126375287771225,19570
57,-0.0006729881324380347,21.911386031548954,0.6925483531164891,0.21335896849632263,20600
58,-0.0007415671914237217,21.951812943208566,0.6925919709853756,0.2133658528327942,20600
59,-0.0006224582677037971,21.83465691909049,0.6927203455017609,0.21294111013412476,20600
60,-0.0005273119935277597,26.6039664861068,0.6927430010536342,0.2125154286623001,21630
61,-0.0007173073188700143,26.19480105279719,0.6927491623221091,0.21251419186592102,21630
62,-0.00038859818709417455,25.744196789935955,0.6926637853233559,0.2127579301595688,21630
63,-0.00035367079516556295,26.75185899364138,0.692760286400619,0.21249596774578094,22660
64,-0.0007004184754072571,26.455787181854248,0.6926878025230853,0.21229325234889984,22660
65,-0.00046223660383387064,26.015138746465293,0.6927856623547749,0.21260666847229004,22660
66,-0.000860208075819085,28.515200731534403,0.6928624730665707,0.2128184735774994,23690
67,-0.0006748737766243827,28.2420516623166,0.6927876784963515,0.21246060729026794,23690
68,-0.0006357240165139886,28.048458053793723,0.692869435236292,0.21280862390995026,23690
69,-0.0004754887828241708,30.845820524160143,0.6927620548646427,0.2123335748910904,24720
70,-0.0006535053066683264,31.28712348133615,0.6928233255460424,0.21272142231464386,24720
71,-0.0005310690205643694,30.880232120312535,0.6928223927044174,0.21246305108070374,24720
72,-0.0011091043300094825,31.423520935102573,0.6928092270221525,0.21298448741436005,25750
73,-0.0003111927376752629,31.197123243681435,0.6927832799050414,0.2129770666360855,25750
74,-0.00099239382639672,31.15045705206186,0.6927566111666484,0.2131088376045227,25750
75,2.4053720232931155e-05,28.630877881518845,0.6927889909559083,0.21292482316493988,26780
76,-0.0009402857197095975,28.561175557594854,0.692769052912888,0.21279825270175934,26780
77,-0.0010478275972734955,28.609215247978284,0.6926819705268712,0.2128899097442627,26780
78,-0.0006963306730593333,25.1135657967873,0.6925427010915812,0.2128555029630661,27810
79,0.00014722235817281367,25.24482750198216,0.6925901394445919,0.21277903020381927,27810
80,3.3718642317554327e-05,25.209002874429945,0.6925404824099495,0.21168950200080872,27810
81,-6.559668832178255e-05,26.547442960507663,0.6924068331718445,0.21271540224552155,28840
82,-0.0004696138338773575,26.512070731775275,0.6924512189568826,0.21351021528244019,28840
83,-0.000697765944670271,26.560901447985938,0.6926309639967762,0.21290969848632812,28840
84,-0.00011770701424661771,29.878508190217527,0.6924529480702669,0.21337386965751648,29870
85,-0.0002758804984499239,29.70186384716659,0.6923548284086208,0.2129683494567871,29870
86,-0.0009686221954643328,29.59308371468655,0.6924699191908235,0.21300840377807617,29870
87,-0.0001932241551541877,29.12686329935361,0.6921783043342886,0.2126942276954651,30900
88,0.00021510128750131256,29.06706808478508,0.6924039194884809,0.21282008290290833,30900
89,0.0005852900811660926,29.06097055146995,0.6920610058654859,0.21188125014305115,30900
90,-0.0006859834923056289,28.426956733453622,0.6920826238335915,0.21393819153308868,31930
91,-0.000815850115738339,28.29844567194147,0.6921469580779955,0.2141904979944229,31930
92,-0.0008767372374739317,28.341206162299926,0.6922299555204448,0.21375326812267303,31930
93,-0.00043310574481932864,29.112853355778075,0.6926180442560066,0.2127443104982376,32960
94,1.361455714094986e-06,29.094673536356215,0.6926266741984098,0.2130611389875412,32960
95,-0.0002510383797502055,29.08640374489201,0.6925506371896244,0.21265922486782074,32960
96,-0.000742236228724173,29.704729841172117,0.6927512843632003,0.212941974401474,33990
97,-0.0006564649196909017,29.8021518715377,0.6928111280052407,0.2128397673368454,33990
98,-0.0011288954236926693,29.535870948535145,0.6927256098071348,0.21213950216770172,33990
99,-0.0007724058588297622,30.464713673568465,0.6925921260731892,0.2133985012769699,35020
100,-0.0006411194821674992,30.540277820189022,0.6922862408230606,0.21314139664173126,35020
101,-0.0009598253132070152,30.571410103040993,0.692383398708788,0.2129586637020111,35020
102,-0.0001599538254153743,34.33297600792449,0.6921737876910607,0.21299974620342255,36050
103,-0.00048063683676198847,34.37250052146541,0.6924514157100788,0.21334189176559448,36050
104,-1.3761014397283203e-06,34.33356297131881,0.6924582679294845,0.21280832588672638,36050
105,-0.0010805377087926547,32.530120469991445,0.6925714149058444,0.21312019228935242,37080
106,-0.00048104018985646444,32.641003525372845,0.6923838576066841,0.21425002813339233,37080
107,-0.00045614929200665463,32.50864301144498,0.6926221083668829,0.21397553384304047,37080
108,-0.0007468011994276521,32.371935575911145,0.6925521516105504,0.21245893836021423,38110
109,-0.0009714596875427851,32.4617564192096,0.6926424248704632,0.21266603469848633,38110
