,Update/policy_loss,Update/value_loss,Update/entropy,Update/approx_kl,step
0,0.12524928136263042,35.64075345993042,0.686938938125968,0.7066086530685425,2048
1,0.11141837899922394,36.4330282330513,0.6156442046165467,0.8169200420379639,4096
2,0.07756341795902699,79.69055685997009,0.5183764349669218,0.639607846736908,6144
3,0.046736929600592704,80.4649929523468,0.47126773428171875,0.5222369432449341,8192
4,0.04004224663949572,75.01335194110871,0.43377322256565093,0.5003975033760071,10240
5,0.019625011563766746,79.90267486572266,0.39690703954547646,0.4131714105606079,12288
6,0.0314284497697372,74.82185106277466,0.39884715564548967,0.43059033155441284,14336
7,0.02436026211362332,70.53570511341096,0.382930214330554,0.41440045833587646,16384
8,0.014096952509135008,73.55100603103638,0.37186513021588324,0.3783368170261383,18432
9,0.012307906214846297,73.33650665283203,0.3783917335793376,0.3868250250816345,20480
10,0.008515121939126402,81.85832986831664,0.35563161689788103,0.38187798857688904,22528
11,0.0034871722920797764,75.35053248405457,0.3576877934858203,0.401894748210907,24576
12,-0.012131316692102701,71.34805307388305,0.31799487955868244,0.33625510334968567,26624
13,0.0069367728952784095,63.17098603248596,0.38193882796913387,0.37978366017341614,28672
14,0.0038939234509598464,63.87854940891266,0.36635791715234517,0.38886740803718567,30720
15,0.0007335924077779054,61.50003988742829,0.36964372023940084,0.3695167899131775,32768
16,0.0016178389720153063,59.72581934928894,0.3557762051001191,0.4049484133720398,34816
17,-0.0018209135392680763,55.01187074184418,0.35673147309571507,0.36500272154808044,36864
18,0.015996689279563724,39.876386880874634,0.3888582304120064,0.4156370759010315,38912
19,-0.00927642200840637,43.59293689727783,0.3510073145851493,0.37020736932754517,40960
20,-0.007212575920857489,42.1889505147934,0.3546273220330477,0.3568630814552307,43008
21,-0.0032040456018876283,48.12942769527435,0.3818177690729499,0.37994319200515747,45056
22,0.005833231660653837,38.537234890460965,0.3703306013718247,0.4110822081565857,47104
23,0.002752513962332159,48.56288754940033,0.37814314048737285,0.37090030312538147,49152
24,0.012172582937637344,55.57481062412262,0.3941627167165279,0.39848631620407104,51200
25,0.01648825192824006,54.38708596229553,0.40881503354758025,0.40185683965682983,53248
26,0.010441018285928295,48.34237854480743,0.37517908941954375,0.4495401382446289,55296
27,-0.007259224634617567,56.110602617263794,0.3752128709107637,0.35742858052253723,57344
28,0.015313023162889294,52.60853946208954,0.39026676304638386,0.4424702525138855,59392
29,0.014622186811175197,61.95754668712616,0.4028526244685054,0.41973811388015747,61440
30,0.02819416965357959,70.9622983455658,0.4054008170962334,0.452014297246933,63488
31,0.02385150859481655,80.3850127696991,0.40831892713904383,0.441128134727478,65536
32,0.009773030644282699,79.43477973937988,0.36593529097735883,0.3987443447113037,67584
33,0.01329525982728228,68.45504341125488,0.36767060179263356,0.4036419689655304,69632
34,0.019332814641529694,74.62278451919556,0.38051654156297443,0.3829120695590973,71680
35,0.021043120505055413,61.40575041770935,0.39887270573526623,0.3988642692565918,73728
36,0.015975424781208857,65.88677971363067,0.3769232390448451,0.4104953110218048,75776
37,0.009312638698611408,88.3472162246704,0.36937927193939685,0.4075929522514343,77824
38,0.007838013191940264,92.43083653450012,0.3685016280040145,0.3952552378177643,79872
