,Update/policy_loss,Update/value_loss,Update/entropy,Update/approx_kl,step
0,-0.0008269808022305369,17152.950236002605,1.4271893327434857,0.0037268619053065777,2048
1,-0.0016353138877699773,17032.66614786784,1.4317450821399689,0.0035422067157924175,2048
2,-0.00193533455603756,16887.41025797526,1.4327440137664478,0.004050674382597208,2048
3,-0.00171288871691407,16769.092244466145,1.4372544859846432,0.00423441780731082,2048
4,-0.0021600744706423334,16665.722615559895,1.4406712191800277,0.004592541605234146,2048
5,-0.002666474824460844,16601.352162679035,1.4385555709401767,0.004648049362003803,2048
6,-0.0034839345122842738,16550.007548014324,1.4363482755919297,0.0057019880041480064,2048
7,-0.003422995408376058,16495.410298665363,1.439512590567271,0.005405501928180456,2048
8,-0.0037862106789058694,16440.90899658203,1.4351970267792542,0.005128571297973394,2048
9,-0.0048267464541519685,16395.152201334637,1.4336170417567093,0.005871312227100134,2048
10,-0.004341086285421625,16354.693267822266,1.4387776888906956,0.006290391553193331,2048
11,-0.004244113767830034,16316.507609049479,1.4378306207557519,0.005529774818569422,2048
12,-0.005566903622820973,16252.908833821615,1.4308060171703498,0.004683556500822306,2048
13,-0.00544850155711174,16211.64165242513,1.4361761286854744,0.005894030909985304,2048
14,-0.005674548272509128,16163.960266113281,1.436157861103614,0.005265652202069759,2048
15,-0.006289146103275319,16128.746877034506,1.4321120083332062,0.005282765254378319,2048
16,-0.006411927073107411,16088.791229248047,1.4303557177384694,0.006308315321803093,2048
17,-0.006801356891325365,16048.8547261556,1.42849130059282,0.005951565224677324,2048
18,-0.0032007812114898115,9258.591135660807,1.431116197258234,0.0057813264429569244,4096
19,-0.004632930513859416,9231.273422241211,1.4420198574662209,0.005756147671490908,4096
20,-0.0052650557093632715,9205.377192179361,1.4458840725322564,0.008633908815681934,4096
21,-0.0059301891014911234,9178.677866617838,1.4457401285568874,0.0074674510397017,4096
22,-0.005835682570856686,9152.136454264322,1.4469832132260005,0.007325858809053898,4096
23,-0.006201601839469125,9127.80111694336,1.4508271428445976,0.008217438124120235,4096
24,-0.005889237072551623,9099.196589152018,1.4568227070073287,0.007809629663825035,4096
25,-0.006773844477720559,9069.705352783203,1.4515709541738033,0.007306164596229792,4096
26,-0.0071295851084869355,9043.978764851889,1.446280375123024,0.007001555059105158,4096
27,-0.007922265484618643,9016.69058227539,1.4458561862508457,0.00791538693010807,4096
28,-0.007094342397370686,8989.620340983072,1.4501099810004234,0.007539485581219196,4096
29,-0.0080402412568219,8968.041702270508,1.4461580601831276,0.007877706550061703,4096
30,-0.007741204686074828,8943.500396728516,1.4491983726620674,0.01019144244492054,4096
31,-0.00786269128244991,8919.650187174479,1.4507674959798653,0.007879573851823807,4096
32,-0.008339523182561,8891.958872477213,1.4497072820862134,0.008874726481735706,4096
33,-0.007970990613102913,8868.553176879883,1.45381102959315,0.009612325578927994,4096
34,-0.007912632912242165,8842.885665893555,1.4568010320266087,0.008742677047848701,4096
35,-0.008143043465679511,8820.551096598307,1.4544914215803146,0.007554131094366312,4096
36,-0.0036889706777098277,16026.1447652181,1.469846397638321,0.006832336541265249,6144
37,-0.007131804634506504,15923.260131835938,1.4902612542112668,0.009205637499690056,6144
38,-0.0074748697225004435,15822.866373697916,1.501157349596421,0.009870056062936783,6144
39,-0.007564977335277945,15741.876770019531,1.505991759399573,0.010270996019244194,6144
40,-0.008392136738014718,15684.137196858725,1.504420888920625,0.010047165676951408,6144
41,-0.008879572444129735,15643.484456380209,1.5022379246850808,0.011022631078958511,6144
42,-0.009315810098390406,15605.89224243164,1.500286366790533,0.0092063182964921,6144
43,-0.009729050546108434,15570.108378092447,1.5002677515149117,0.010108159855008125,6144
44,-0.009607065410818905,15534.528147379557,1.502651896327734,0.010297218337655067,6144
45,-0.009396221643934647,15498.992696126303,1.5060523189604282,0.011504956521093845,6144
46,-0.009459564253726663,15457.625905354818,1.5107385429243247,0.012012731283903122,6144
47,-0.009570926738282045,15421.874104817709,1.5105510614812374,0.011312264017760754,6144
48,-0.010094920474026972,15384.160461425781,1.5032851534585159,0.009877555072307587,6144
49,-0.010261058060374731,15349.694468180338,1.5032009022931259,0.011889464221894741,6144
50,-0.01029779554422324,15304.035675048828,1.5055730231106281,0.011133436113595963,6144
51,-0.010053602493523309,15265.020792643229,1.504301340629657,0.01061116624623537,6144
52,-0.010620441986247897,15229.281260172525,1.5029180472095807,0.01137892622500658,6144
53,-0.010432225768454373,15194.778839111328,1.5051882416009903,0.013909959234297276,6144
54,-0.0033602036031273506,11594.273406982422,1.5169370124737422,0.0004440647317096591,8192
55,-0.006200247715848188,11565.130208333334,1.5220290335516136,0.00041241885628551245,8192
56,-0.007324662855050216,11540.865030924479,1.5233691198130448,0.002846992574632168,8192
57,-0.00695080006456313,11502.660349527994,1.528897366176049,0.005584463477134705,8192
58,-0.007703076902544126,11475.019419352213,1.5312703537444274,0.004507148172706366,8192
