,Update/policy_loss,Update/value_loss,Update/entropy,Update/approx_kl,step
0,0.12554581435397266,35.400623083114624,0.6837132457643748,0.7171008586883545,2048
1,0.11790004873182625,32.19064272642136,0.6153388787060976,0.6978488564491272,4096
2,0.09299102041404694,24.30992419719696,0.5511569332331419,0.7129397392272949,6144
3,0.05873624553787522,18.08666146993637,0.4939861008897424,0.602919340133667,8192
4,0.03391335292253643,14.849719399213791,0.4623169731348753,0.5140889883041382,10240
5,0.025029101019026712,13.779948842525481,0.43852481953799727,0.46908333897590637,12288
6,0.028192485004547053,13.945265299081802,0.44799024146050215,0.49327391386032104,14336
7,0.019976559828501196,13.109563732147217,0.43859309535473584,0.44270390272140503,16384
8,0.017456532592768782,12.353022474050523,0.4280675848945975,0.43985363841056824,18432
9,0.01599387133028358,12.210066676139832,0.42441982179880144,0.4468918740749359,20480
10,0.019857283460441976,12.53064985871315,0.43577626775950196,0.4379994869232178,22528
11,0.01918897349387407,11.566966605186462,0.4286362066864967,0.46149972081184387,24576
12,0.02109170233597979,13.138556921482087,0.42160480376333,0.4656367897987366,26624
13,0.020080333738587797,13.6841912150383,0.428349095582962,0.43607592582702637,28672
14,0.02390811375225894,12.95700501203537,0.4329931478947401,0.4406124949455261,30720
15,0.01902205857768422,12.224785435199738,0.4272261969745159,0.456685870885849,32768
16,0.013487797765992581,10.89284572005272,0.41862434688955547,0.4664832651615143,34816
17,0.026180136646144093,13.828556263446808,0.4381189731881022,0.45230165123939514,36864
18,0.03295860917423852,19.717230886220932,0.4369233714416623,0.4525970220565796,38912
19,0.024531120853498577,19.792017650604247,0.41770733837038276,0.48793554306030273,40960
20,0.025481932860566305,17.538775426149368,0.42266206406056883,0.45087212324142456,43008
21,0.01742636604467407,14.872089451551437,0.4178547844290733,0.419891893863678,45056
22,0.020636624679900704,18.336052042245864,0.4322818398475647,0.4484855532646179,47104
23,0.008576558993081563,16.94663099050522,0.4209738302975893,0.4154198169708252,49152
24,0.0019346834509633482,15.419538956880569,0.4135090418159962,0.39198219776153564,51200
25,0.0075239838333800435,16.203114861249922,0.41749270018190143,0.41093161702156067,53248
26,-0.006214045232627541,17.42672771215439,0.3953664220869541,0.398163378238678,55296
27,-0.00035086484276689587,15.57398185133934,0.4101807774975896,0.38269805908203125,57344
28,0.0026799603016115724,15.558715331554414,0.4109689796343446,0.4105294942855835,59392
29,-0.000554712931625545,17.775790226459502,0.41066246647387744,0.3964117765426636,61440
30,-0.007940359401982278,17.700899761915206,0.40734035354107617,0.4143662452697754,63488
31,0.0065108400012832135,16.907261753082274,0.413849657215178,0.44926032423973083,65536
32,0.01268160818144679,19.775984847545622,0.42344164457172156,0.4579264521598816,67584
33,0.0034020091989077628,19.005466639995575,0.41306166741997,0.4316864311695099,69632
34,-0.012153315113391728,18.245536601543428,0.3818813610821962,0.38492247462272644,71680
35,-0.003113370362552814,23.677758085727692,0.3936629334464669,0.3971156179904938,73728
36,0.011868520619464107,26.424995589256287,0.40252321437001226,0.4559209942817688,75776
37,-0.008192260190844536,14.557200455665589,0.38190462421625854,0.4160640239715576,77824
38,0.0027269854326732457,24.454767251014708,0.39439942613244056,0.3971158266067505,79872
39,0.010216476628556848,26.600828218460084,0.40776880383491515,0.4229314923286438,81920
40,0.012805437977658585,24.889721703529357,0.4074370915070176,0.4468075633049011,83968
41,0.047936774673871696,35.85936870574951,0.43785151373595,0.48560968041419983,86016
42,0.05373639116587583,44.959186339378356,0.4538303378969431,0.5709233283996582,88064
