,Update/policy_loss,Update/value_loss,Update/entropy,Update/approx_kl,step
0,0.12616015309467912,36.37955039739609,0.6783244293183088,0.7374945878982544,2048
1,0.10946775930933654,25.881381118297575,0.5521332390606404,0.6973788738250732,4096
2,0.08898939426289872,17.745978689193727,0.5168722914531827,0.630745530128479,6144
3,0.05301051748683676,13.094845986366272,0.477180178463459,0.5882611274719238,8192
4,0.023059161833953113,10.362384927272796,0.4531921150162816,0.5010659694671631,10240
5,0.008731609210371971,9.164159432053566,0.4235544605180621,0.4723651111125946,12288
6,0.006355577392969281,8.239679312705993,0.41742988508194684,0.4290388822555542,14336
7,0.004473111248807981,9.048585632443428,0.4160625644028187,0.45429733395576477,16384
8,0.002647044160403311,8.804523849487305,0.41462807804346086,0.42589858174324036,18432
9,0.007157832966186106,8.712985095381736,0.41653241142630576,0.43387463688850403,20480
10,0.0028854130156105383,8.450295177102088,0.409828432649374,0.41915273666381836,22528
11,0.004226818919414654,7.753445592522621,0.4201117079705,0.419807106256485,24576
12,0.007470606901915744,8.004666385054588,0.4205639472231269,0.4356633722782135,26624
13,0.005618595384294167,7.978992050886154,0.4265391452237964,0.4323076605796814,28672
14,0.015930606203619392,8.31920408308506,0.4392613487318158,0.45562219619750977,30720
15,0.006427234481088817,6.79368354678154,0.42666584700345994,0.4342730939388275,32768
16,-0.0005144180089700967,6.763955208659172,0.4164841765537858,0.43538928031921387,34816
17,0.006145384881529025,6.904869577288627,0.41651675533503296,0.4220775067806244,36864
18,-0.0016408516006777064,6.931583076715469,0.42331764101982117,0.44000858068466187,38912
19,0.00393338012509048,6.857840621471405,0.4243121076375246,0.42937472462654114,40960
20,0.004327816120348871,6.528804114460945,0.4308021167293191,0.43464070558547974,43008
21,0.012434966932050883,7.967268717288971,0.43298509791493417,0.4473850131034851,45056
22,0.0037952318845782427,6.876093056797981,0.43403437044471505,0.43992847204208374,47104
23,-0.0005031303386203945,7.79350383579731,0.43605765625834464,0.42088642716407776,49152
24,0.014143748028436676,8.507436788082122,0.4166507303714752,0.4535204768180847,51200
25,-0.0005599775235168636,6.668409129977226,0.420008054189384,0.4263847768306732,53248
26,-0.002104697172762826,6.6972783505916595,0.42635597940534353,0.4369944930076599,55296
27,-0.012064206949435174,5.640014141798019,0.40122630838304757,0.4147793650627136,57344
28,-0.003797127160942182,6.423385718464852,0.4076539305970073,0.42673951387405396,59392
29,0.0023906340764369817,7.297272950410843,0.4285681383684278,0.4206295311450958,61440
